unit_id,repository_id,file_path,blob_sha,category_1_1_0,expected_category
09ca4b9c99d98440c4d9a2b53794771819abac965b42d6050ce31b2dca325584,ultralytics/ultralytics,examples/heatmaps.ipynb,6102e41cbd6680b66ccef18a3614a9f87fcc50ad,NOTEBOOK,NOTEBOOK
03388324b1c1b45602def5f212f763a61bc7c688f9f7e519dfb628c81115920d,open-edge-platform/anomalib,examples/notebooks/03_models/fastflow.ipynb,2966530dfeb5a50237187b777033641898ad8ba2,NOTEBOOK,NOTEBOOK
040bd97f14345c1f937d58e68e348781aeb4034d11b62674c533ae5bb84c5307,pymc-labs/pymc-marketing,docs/source/notebooks/mmm/adstock_functions_guide.ipynb,8085f2b6ddf00753555d2b768f296ec2340bc4ad,NOTEBOOK,NOTEBOOK
285882efbce8ff3960d1529110c9ca9a58e2cfb590fdcd593605171a66f8b23c,ultralytics/ultralytics,examples/object_tracking.ipynb,17c27c0ec03d647022b8660296d91f961cf17f48,NOTEBOOK,NOTEBOOK
08a13ca72308121b54c6e85442f29590202c55e5637703fa47d35bc76705f680,open-edge-platform/anomalib,examples/notebooks/600_loggers/601_mlflow_logging.ipynb,dbb274d8c5ef64c9f01a599f0fdd8ef4400eaffb,NOTEBOOK,NOTEBOOK
06b9281019db6cbd67c92f84ad80751ec448249a881cfb4c19ae57257ecc1421,pymc-labs/pymc-marketing,docs/source/notebooks/mmm/dev/mmm_example_new.ipynb,9c70f874ae52abab16cba7a992ae6479fec0b21a,NOTEBOOK,NOTEBOOK
401e270366d1e1ea50084f6a2fc2651754e47758fad039ac3270a232be206276,ultralytics/ultralytics,examples/object_counting.ipynb,58e3d6cf48d2bfb5efb7a9109b5106db3212e8ac,NOTEBOOK,NOTEBOOK
1108306d1050973fe48c3e493d19bc2072a7d59450f9af4549c18b44564c48bb,open-edge-platform/anomalib,notebooks/100_datamodules/104_tiling.ipynb,6b66860710c2aa182cc065b584ef804aecceba2a,NOTEBOOK,NOTEBOOK
09f7bf0da1b34c9c29b45dd2ec7294c4d66c110e1e2c97bd7ea85fa701a9d70f,pymc-labs/pymc-marketing,docs/source/notebooks/mmm/mmm_media_saturation.ipynb,0e0d1116daa053a391af1e3c4051a1b77ae1d5ab,NOTEBOOK,NOTEBOOK
6c5186a6ff1e8817662d640c54a6c5463449c963e1005447d48b0e594643f88e,ultralytics/ultralytics,examples/hub.ipynb,fc8daa317914a2bd2f3aea8a5e5cec9b094f7ffc,NOTEBOOK,NOTEBOOK
11fca6056e62917c207a93934624fa066a787e2ca7e1d43d2ea2fce750518adc,open-edge-platform/anomalib,examples/notebooks/02_data/datamodules/mvtec.ipynb,a6fe1a24057360c3deae3095ff3c7c6c2470b4be,NOTEBOOK,NOTEBOOK
1008a7ac98d49f21f70f77fefacb4ceb6d01448e81e2b060527c2da7e2ab1eab,pymc-labs/pymc-marketing,docs/source/notebooks/clv/dev/pareto_nbd.ipynb,2bde0934238209f7cc8e6449003b36a24ab9df5f,NOTEBOOK,NOTEBOOK
934b56872d60a07e45bca21267aa846236e2ebe0b1abed3fb9a02a34b6f59eb6,ultralytics/ultralytics,tutorial.ipynb,9f21d905354fb047ab1e7cf6586d28fd1a0a50cd,NOTEBOOK,NOTEBOOK
15a6d06c7cd7d500354dd939f1623d650a2b50930d688fbe886b374159ead94b,open-edge-platform/anomalib,notebooks/200_benchmarking/201_benchmarking.ipynb,931f3c8b1bf8d22323a6b590aea0c2436a5ea78d,NOTEBOOK,NOTEBOOK
107d071888c56299939c3004e6fa9472e45ad33d00dda491f6021cd56c149053,pymc-labs/pymc-marketing,docs/source/notebooks/mmm/mmm_causal_reasoning_and_discovery.ipynb,a928e43823e4ac765768571c57b5cca384411987,NOTEBOOK,NOTEBOOK
bb8180b5014d8f1a31b4f74d2ac339978fa9450a5cc4a5204d5990b887f6de75,ultralytics/ultralytics,examples/tutorial.ipynb,c52b03c9903d012e0c57796769a299fb1d281293,NOTEBOOK,NOTEBOOK
19158c3d583b08ec36551bea18ef74f877a6a776a8302c6f1344adc29aadc208,open-edge-platform/anomalib,examples/notebooks/06_visualization/visualize_image.ipynb,ca245cddfa000a97c15f7a179f97ce09043eacaa,NOTEBOOK,NOTEBOOK
18baaf36213094c977f0aa2d5209a325a35b99806f2f413341d896f4f8936a65,pymc-labs/pymc-marketing,docs/source/notebooks/clv/dev/continuous_contractual.ipynb,293c6dda279aa481f9d680377a6c121d16438c55,NOTEBOOK,NOTEBOOK
00469f4c1d4817332071365fc3ef9004b534c9fc9e6ce8e730b2e1823f1a05b3,open-edge-platform/anomalib,anomalib/utils/post_process.py,03482ee2f3e301751efbece36017752da7098721,CODE,CODE
0023480f7c5f71724dbb807da2753fae42f611164021476df78831852121fdde,pymc-labs/pymc-marketing,setup.py,43e8797d90e55dee7521a4936133e78d5c4dbf48,CODE,ENV
0065164d1da9ed57dda502422ed9f89d90128e1412012fda68cfc21c3982cecb,ultralytics/ultralytics,ultralytics/nn/backends/coreai.py,1cbdf9abfb0983d00a2ea76b96b8999df37c9f9c,CODE,CODE
008ef139b549d73a71e01bf378d520581ab1a15c5d2e4de8d6dd3b6fae6ae95d,open-edge-platform/anomalib,src/anomalib/models/uflow/loss.py,3a1686371a43c5070c1028ae1f44093905be52f2,CODE,CODE
012fa0b3c8aa0a84b7c99ca5574c0eeb71ff0f243afce8464cca780cc9789225,pymc-labs/pymc-marketing,pymc_marketing/mmm/budget_optimizer.py,15dc269fcb042df4d930b0fa41fe07a7638ce283,CODE,CODE
01fc820d98388801404396c981af74f295ae92f382a04fe5c7373a668e95c049,ultralytics/ultralytics,ultralytics/yolo/utils/configs/hydra_patch.py,d3816976d6e1db899e018f2987a0dbc4cb29b3cd,CODE,CODE
0099673c1b275d6314c9b5e2c69207e86ad29318454af8376dda622933f1f3bb,open-edge-platform/anomalib,anomalib/deploy/inferencers/torch.py,6223b3809fc95dadd0b2ed5b926f844111d8549d,CODE,CODE
01f15bb9e7bc2ebdbdbfd43217f75e71c022d1ee5514515d5bc9d00d750ff628,pymc-labs/pymc-marketing,pymc_marketing/mmm/builders/__init__.py,b18b197c7f5f269fcdde92778de9d312ea551927,CODE,CODE
021f5f7cb1a6a9b7cdd0d79428ff26bf04aad9724560ee69904434421bea65a7,ultralytics/ultralytics,ultralytics/nn/backends/ncnn.py,9278c2c6228bda42a89e36945d35794cb033bdc9,CODE,CODE
00c298db7ee283aefdf45d1acf7470df0ff532199b7ef22d50c3d9be9780d71a,open-edge-platform/anomalib,src/anomalib/models/image/cfm/utils.py,309f9c436aa99b0c15592dc4833c14a6b3c9c730,CODE,CODE
03c8959fc810b231497bbea44f8ca6752278405f1afb63a323a43439c6106bcd,pymc-labs/pymc-marketing,pymc_marketing/customer_choice/synthetic_data.py,4c7e0c5df2246d7b5d39d086b9d5afdaed0a6536,CODE,CODE
0236e75eddd02b620cd795898d2253653ca7360f9af45ea5b3c43ab128618f1b,ultralytics/ultralytics,ultralytics/utils/downloads.py,478491b54403a5fec341d946dfdaf84059af8c52,CODE,CODE
00c681b81e77500ef2fa5a7eab57f664003eea6e091b8f0f555b8f1188f0c831,open-edge-platform/anomalib,application/backend/src/core/logging/utils.py,0a4a8d1d1cffcbb4d4d0d88074217ba65f6b4b3e,CODE,CODE
051d3f2c893c6d379db2be77b4c527b1ac742b3946b0c39ace9639eeb129b029,pymc-labs/pymc-marketing,pymc_marketing/mmm/plot_interactive.py,66294fd863c55c92feca27c32d082b720b744ef6,CODE,CODE
02a0ffd23b33733d9912128971dad7e3e7bf3d88ec301cb6333e96f74da0672d,ultralytics/ultralytics,ultralytics/yolo/v8/__init__.py,7b2d1589ef0e100fd8100402fc7467925c24cfb4,CODE,CODE
00d5c287935322288988c80f640eb9adb933b37df33438a76c35b6553a586173,open-edge-platform/anomalib,src/anomalib/models/image/patchflow/__init__.py,d50328fccde730fbdb1fa220e48339f087eb640a,CODE,CODE
0849f7065a0848dc25ee5557f1408e64a64dd915f2b9642738a67848ecd6ebb8,pymc-labs/pymc-marketing,pymc_marketing/customer_choice/maxdiff.py,78af6dba14f422c9d8b5aea597fbc1a442d931f6,CODE,CODE
031f79b5fd862ac5af368982b8623eab5d6948bb082d5647434c8192ebd3f27d,ultralytics/ultralytics,ultralytics/vit/sam/__init__.py,b47c04364e5f9d344b767a349864f3970130d6b9,CODE,CODE
0127acf3ac32c6df897345626856091f83fc64f3ab17727ead00d9ff5c60ac3e,open-edge-platform/anomalib,anomalib/deploy/inferencers/base.py,e6604e232652e155f5ac20fb88fd46c2e633176f,CODE,CODE
0c154de6b3943e1942f2d66dc4bfdf034cf03635fb0d17a2f57e675368adbdef,pymc-labs/pymc-marketing,streamlit/mmm-explainer/pages/Fourier_Seasonality.py,47decd35b3e99b0515cc2ad0f95ee8b709c7562e,CODE,CODE
00128c53a1003dd6dce00396a854c458391d5b99e07b177eba630f786d861c27,open-edge-platform/anomalib,.github/agents/agents-md-sync-opencode.md,74a70406db9c3bf5c5cac3b83e59dbb8ed7e90e6,DOC,DOC
001be4d5194d5ef5befca13e7c0280256dcc00f2bd5d2007291671606db8446b,pymc-labs/pymc-marketing,docs/source/getting_started/index.md,f1a6b6934fa3a2254d2601fd38d22e042e321f20,DOC,DOC
0033081a2c09b5738206c74bd1f8c190b11e438a4cec3faaa4f611035f265de8,ultralytics/ultralytics,docs/de/modes/predict.md,feb64f020e38b28cb8ff691068d8af474f90c672,DOC,DOC
01800a33523219367a6b105b6e2fe44d825788c5714adf260371795ac590d73d,open-edge-platform/anomalib,src/anomalib/models/image/efficient_ad/README.md,30fd2c9662d172fa0919bba7c1c9db1f0d678939,DOC,DOC
008a6fe742ab9a1034a79dfc36152da4093e62bdb1282a9af1db84777dffdefc,pymc-labs/pymc-marketing,docs/source/guide/mmm/mmm_intro.md,27d1c105f6f44221bdd145abc63ce6de169c0ea4,DOC,DOC
00c576dcf4c9ad9c17fb6a833c27ddae8c32a69b10c2b8d75cb7abb043f8556c,ultralytics/ultralytics,docs/reference/yolo/utils/__init__.md,d54da17ff918cfc9e0543eeb93f15a43e62688b3,DOC,DOC
01cf388653c7f6e04b76516783a269f9e88c193aa3c87883f27ada654e77e4be,open-edge-platform/anomalib,src/anomalib/models/padim/README.md,e7053b8ad3d88f8368b520da32762597863277c9,DOC,DOC
0598e419928893022b92304a7809f97ce6163bcaf570a3b158c597a0402a71c9,pymc-labs/pymc-marketing,docs/source/guide/benefits/why_open_source.md,f442606b8644c73fa8d213cf3384c5a1830bd435,DOC,DOC
010782b26525949773318265bcd05f82b3f236ec191477222c2767ffea2dc193,ultralytics/ultralytics,docs/macros/yolo-semantic-ade20k-perf.md,5fba0ec528e25235d393e01add39f6926a6a95b9,DOC,DOC
01e24e8553e18677006b06f15ce6def67c9dc8f6e68316693c2622f90320e2ac,open-edge-platform/anomalib,src/anomalib/models/cflow/README.md,f7ac63627331cd7984a5e0c21486ac1b0fd50a42,DOC,DOC
07217db53589684be4fd06324b06def5a8576366143250fc44df63cdbac0d910,pymc-labs/pymc-marketing,docs/source/notebooks/mmm/multidimensional_model.nc,86a3a3bf270df319fb901ca8b890acbc34757767,DOC,DATA_RAW
011287fd703f438028ef5841c604a3dc4475f0ae53b3378b6696740989255ceb,ultralytics/ultralytics,docs/en/integrations/rockchip-rknn.md,86bb121cc9ee763aaeb665de62582a8b177d2e04,DOC,DOC
01e781c482245ab044867c384657fcd9679c52b55220a150d940fe73c7e1d90b,open-edge-platform/anomalib,src/anomalib/models/image/cflow/README.md,6505b2e188e7d6bd0139a90daa2c62bbce17c70c,DOC,DOC
07d131f2c327f1b75f355a9eb6d74e684414f2c58f6ff63d44b77374469b0ab1,pymc-labs/pymc-marketing,docs/source/_templates/autosummary/method.rst,e03319b8d941a2c62cdd5c6cd434348a57c51f72,DOC,DOC
0119cab7ad807219caba59771e043fdb187656ea3f8114c2a158f6fdc7130433,ultralytics/ultralytics,docs/en/hub/teams.md,4c6bd8d06605ff5375d4363da8e54f0eccdd926e,DOC,DOC
035b0914d5cf8497b8a9d6780fb705e08b2bbdb1ea6e6f48d792c3f36b9c9c6a,open-edge-platform/anomalib,docs/blog/001-train-custom-dataset/README.md,9559f205dec860f83415782cfdf73d9a8d8d2601,DOC,DOC
0b57ebc3d9a9bd0653cb4629c59b0e06811622672858956ed2c9905cd9d7054a,pymc-labs/pymc-marketing,docs/source/guide/mmm/comparison.md,a0f4c2e8cb17786a9c871d612a89580dca4e6801,DOC,DOC
0125053fbabd6eb9175bc3f18db5aa8984911337df7361adde21bc4986bf55b7,ultralytics/ultralytics,examples/YOLOv8-OpenVINO-CPP-Inference/README.md,e51cfe983e31c64a42779e5c0078c68ef5e92323,DOC,DOC
03cebac4d239ae3a4e54a458cfaae4cc4cce53750abdb246d6b7bef7f4b06b80,open-edge-platform/anomalib,docs/source/reference_guide/api/model/index.rst,f151fce5e193c3f11da896eac66993e74301fbdd,DOC,DOC
0c5d113087dee429d8dddbf783f8143c264f1435773b367339e09bad7d36744c,pymc-labs/pymc-marketing,.claude/commands/ralph_plan.md,39c77e8ecb7457c6779cea6b21ebb6012009f8b1,DOC,DOC
9d4d3d55955279f42c3454357a8fbd201ca6f5ca13e787032bacf97731fadca6,open-edge-platform/anomalib,application/ui/src/assets/background.png,0fd713cf1d24dc74ea692bf6ed9b4e2b722816f5,DATA_RAW,OUTRO
2435cbfd57047f6d29bdff7ff9af86d264f04516f98f997c4cdfa394d07d0293,pymc-labs/pymc-marketing,data/bgbb_donations.csv,fe4174c03a9048919546719013e2241e186c7965,DATA_RAW,DATA_RAW
04efb0c707014c208c54713d9f383cf7ab8f54830159554f1da784a8240c5ebc,ultralytics/ultralytics,ultralytics/assets/zidane.jpg,eeab1cdcb282b0e026a57c5bf85df36024b4e1f6,DATA_RAW,DATA_RAW
e9648de458198538061d575e0ee765bfd0a960e0ac13704a95b52d83647331c9,open-edge-platform/anomalib,application/binary/tauri/src-tauri/icons/icon.png,c18a0e3d939ed4cd0b3831289811ae89abfc1344,DATA_RAW,OUTRO
2577f585b678ee7aa551ea953369aa0e010195bf888757ebd75c5a23bc423697,pymc-labs/pymc-marketing,data/clv_quickstart.csv,b39a3195c9410544582443dd5029138a80587cb9,DATA_RAW,DATA_RAW
dff591224637734b1b7c3f14362ee97c39cbc6fa4bd26d0fb2c0118e57d81b0b,ultralytics/ultralytics,ultralytics/assets/bus.jpg,40eaaf5c330d0c498fbe1dcacf9bb8bf566797fe,DATA_RAW,DATA_RAW
ee371d76d9cfe66a58f6feb7944d43d28fde33fac3bfa882a171f49fccb21825,open-edge-platform/anomalib,application/ui/src/assets/mocked-project-thumbnail.png,96111a4705d4fc84c0f912e7c7c2ece0f43ef292,DATA_RAW,OUTRO
275a2c55444950cd2865a1d90ccc6b077b610ba7062ae60379f5313a9473de45,pymc-labs/pymc-marketing,data/TravelMode_wide.csv,ff661ba324731ff68844202dc89088ddb911441a,DATA_RAW,DATA_RAW
29f423c782eb6878af15f6727b13a532e04e657f14a9dcb55af7737ec019c065,pymc-labs/pymc-marketing,data/mmm_multidimensional_example.csv,23a5098700de1474fae3d99fedafa18192cede29,DATA_RAW,DATA_RAW
2f9bf94e07ef00e77ffe8a5de5bd2c0a5f4d21ad26621771ce61c7f4e2b0dfc6,pymc-labs/pymc-marketing,data/credibility_campaign_cumulative_reach.csv,43dd2fa4578a2a8d5d46ad0ab82708ab66143eb4,DATA_RAW,DATA_RAW
32e85d1f1074b8edc9e988a048776f34b82b21a5533947b80edb6ff5cfae8e69,pymc-labs/pymc-marketing,data/choice_crackers.csv,60cc645677bee4bce7c8ecc15cac847e0aab34bc,DATA_RAW,DATA_RAW
49e40173576dc2b6333918a98ffa521485c266d118673cee19dfde72503c5ba2,pymc-labs/pymc-marketing,data/mmm_roas_data.csv,c24dc6ae0e2663f08184055b357a7451f34518c9,DATA_RAW,DATA_RAW
50a1a8238a34250eea796340de19e5d373011ebac9968530f23fd33795f15874,pymc-labs/pymc-marketing,datasets/mmm_example.csv,d5ca9f3c8e8612a07381c3bc6d2d0017dff65606,DATA_RAW,DATA_RAW
535cdb29afedc18df614de79e9c4873a9bfb4abcf9796cdbbf38b308054fbd4e,pymc-labs/pymc-marketing,data/data_nevo.csv,d6eced60a3003df133b0470f228f9f7f14a13226,DATA_RAW,DATA_RAW
